"name","artist","artistPopularity","artistFollowers","popularity","topTrackOrder","danceability","energy","speechiness","trackURL","trackPrev","artistURL","image"
"Madame Hollywood","Felix Da Housecat","56","74572","47","4","0.835","0.693","0.0427","https://open.spotify.com/track/0nlKdW660sF14hleQgyxgL","https://p.scdn.co/mp3-preview/8bca5dbc6e2c24ef0419cd100e87c0e0e97b3286?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4rC8J4M4aOqsQSCP4yoyJI","https://i.scdn.co/image/ab6761610000e5ebfeb5e040cf455ac68bf1f634"
"Ready 2 Wear","Felix Da Housecat","56","74572","44","5","0.645","0.706","0.0277","https://open.spotify.com/track/6r0Ryr7Retl1BpvBDmgAGD","https://p.scdn.co/mp3-preview/2558f28ebc6a976462556793e673b26a62cbd7d7?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4rC8J4M4aOqsQSCP4yoyJI","https://i.scdn.co/image/ab6761610000e5ebfeb5e040cf455ac68bf1f634"
"All I Do","Felix Da Housecat","56","74572","42","6","0.551","0.985","0.398","https://open.spotify.com/track/1q5XUAzuOJ6GXCFhePKu70","https://p.scdn.co/mp3-preview/7424d92bd16287f1a0df8cd92c5e31da94f86bb6?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4rC8J4M4aOqsQSCP4yoyJI","https://i.scdn.co/image/ab6761610000e5ebfeb5e040cf455ac68bf1f634"
"Berlin Sanfrandisco","Felix Da Housecat","56","74572","41","7","0.73","0.628","0.199","https://open.spotify.com/track/1WAmUCXxsx96ZzhjqKEr5F","https://p.scdn.co/mp3-preview/466f4970e7a74eaf0f22ca17f02b6a4c8525b274?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4rC8J4M4aOqsQSCP4yoyJI","https://i.scdn.co/image/ab6761610000e5ebfeb5e040cf455ac68bf1f634"
"I Discover","Felix Da Housecat","56","74572","41","8","0.673","0.895","0.0553","https://open.spotify.com/track/74oBQ9l3m1Q32dAtQ4zrlb","https://p.scdn.co/mp3-preview/7883ffdfaea1be81577af710cdd84c7a41bc20cf?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4rC8J4M4aOqsQSCP4yoyJI","https://i.scdn.co/image/ab6761610000e5ebfeb5e040cf455ac68bf1f634"
"Everyone Is Someone In L.A.","Felix Da Housecat","56","74572","40","9","0.658","0.62","0.0734","https://open.spotify.com/track/5R0BJRMSHulZGNR1T1mOgt","https://p.scdn.co/mp3-preview/ebffe1a901bd1549f107d17280995b17e8340f9e?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4rC8J4M4aOqsQSCP4yoyJI","https://i.scdn.co/image/ab6761610000e5ebfeb5e040cf455ac68bf1f634"
"Rocket Ride - Soulwax Rock It Right Remix","Felix Da Housecat","56","74572","40","10","0.707","0.763","0.0459","https://open.spotify.com/track/2GFJZydzCSaaGYbU03Tw0g","https://p.scdn.co/mp3-preview/7e456293ef4113321ae61d552c0994dfceeeced8?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4rC8J4M4aOqsQSCP4yoyJI","https://i.scdn.co/image/ab6761610000e5ebfeb5e040cf455ac68bf1f634"
"Nova","Four Tet","64","574285","64","1","0.675","0.759","0.0543","https://open.spotify.com/track/7dYjEwbLJ1B5reoz3lWra0","https://p.scdn.co/mp3-preview/4496b93ec489d08167cb03640282dd63fe33e6d9?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7Eu1txygG6nJttLHbZdQOh","https://i.scdn.co/image/ab6761610000e5eb84e29d09b4917bec2700a0d7"
"Butterflies (with Starrah & Four Tet)","Four Tet","64","574285","63","2","0.733","0.872","0.132","https://open.spotify.com/track/6cq5CiTm239TeNEE6YjqfE","https://p.scdn.co/mp3-preview/8169575c1f585068156d44ea216155573f9ad995?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7Eu1txygG6nJttLHbZdQOh","https://i.scdn.co/image/ab6761610000e5eb84e29d09b4917bec2700a0d7"
"Two Thousand and Seventeen","Four Tet","64","574285","61","3","0.551","0.469","0.0296","https://open.spotify.com/track/2ZIaH69kaz55RM4Pjx6KXl","https://p.scdn.co/mp3-preview/b34e109295596ba611adce3f29ddbc485e2ba777?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7Eu1txygG6nJttLHbZdQOh","https://i.scdn.co/image/ab6761610000e5eb84e29d09b4917bec2700a0d7"
"Parallel 6","Four Tet","64","574285","60","4","0.711","0.635","0.0537","https://open.spotify.com/track/3rI6J22xq3t8RDpxIOBo1C","https://p.scdn.co/mp3-preview/bf7d9f3251156cd3c2590c9a51ec66865cec0c5a?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7Eu1txygG6nJttLHbZdQOh","https://i.scdn.co/image/ab6761610000e5eb84e29d09b4917bec2700a0d7"
"Moth","Four Tet","64","574285","58","5","0.915","0.607","0.24","https://open.spotify.com/track/6zil6cE61Yo8fKkw9yxpz5","https://p.scdn.co/mp3-preview/deda6af5c28ef4290cd7c08da41ae6fd85267193?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7Eu1txygG6nJttLHbZdQOh","https://i.scdn.co/image/ab6761610000e5eb84e29d09b4917bec2700a0d7"
"Lush","Four Tet","64","574285","58","6","0.659","0.667","0.0326","https://open.spotify.com/track/4KjNEsQ4jkqXwCmsn71a9p","https://p.scdn.co/mp3-preview/bde9c24cb59c2f27dfbe28a666f35d53324af49c?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7Eu1txygG6nJttLHbZdQOh","https://i.scdn.co/image/ab6761610000e5eb84e29d09b4917bec2700a0d7"
"Baby","Four Tet","64","574285","56","7","0.792","0.576","0.248","https://open.spotify.com/track/0wPfUQUkWcguy2iUH0BWOT","https://p.scdn.co/mp3-preview/d24c9d35d04d2fa82cbc2d5f4356a6138f1672f9?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7Eu1txygG6nJttLHbZdQOh","https://i.scdn.co/image/ab6761610000e5eb84e29d09b4917bec2700a0d7"
"Her Revolution","Four Tet","64","574285","55","8","0.466","0.51","0.0715","https://open.spotify.com/track/2MhDAsciLk9txdni5CL8iw","https://p.scdn.co/mp3-preview/406e7136135cce4d096ca7b9695e45204e88bea6?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7Eu1txygG6nJttLHbZdQOh","https://i.scdn.co/image/ab6761610000e5eb84e29d09b4917bec2700a0d7"
"Daughter","Four Tet","64","574285","54","9","0.621","0.3","0.056","https://open.spotify.com/track/4H4p1B3GrZHnh71vgPtHQW","https://p.scdn.co/mp3-preview/16a5ae6993b3988671857df2b00ccce3bf46eb21?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7Eu1txygG6nJttLHbZdQOh","https://i.scdn.co/image/ab6761610000e5eb84e29d09b4917bec2700a0d7"
"She Just Likes to Fight","Four Tet","64","574285","53","10","0.732","0.504","0.0302","https://open.spotify.com/track/2dxtGo6FGs3Hxyv73tDsx7","https://p.scdn.co/mp3-preview/b633d6c099f1f85c378844aaa7c1e1f1c988933a?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7Eu1txygG6nJttLHbZdQOh","https://i.scdn.co/image/ab6761610000e5eb84e29d09b4917bec2700a0d7"
"Dopamine","Franc Moody","59","108600","64","1","0.818","0.562","0.0356","https://open.spotify.com/track/4sFyLyuJOUVMDcaSg1oHEa","https://p.scdn.co/mp3-preview/4c57f77ac6c434863c023fc466500afbd305b101?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/10GT4yz8c6xjjnPGtGPI1l","https://i.scdn.co/image/ab6761610000e5eb7461c229723b6a0f042ae935"
"Lose My Cool - Franc Moody Remix","Franc Moody","59","108600","62","2","0.82","0.509","0.0419","https://open.spotify.com/track/4gdQamULpFs7WeyFGfmTCZ","nan","https://open.spotify.com/artist/10GT4yz8c6xjjnPGtGPI1l","https://i.scdn.co/image/ab6761610000e5eb7461c229723b6a0f042ae935"
"Skin on Skin","Franc Moody","59","108600","60","3","0.871","0.749","0.0968","https://open.spotify.com/track/5enKTHTO3V8qFrsyCtXwRF","https://p.scdn.co/mp3-preview/2fa5339c2f959ebf1b015f79fe0d55c86e64f833?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/10GT4yz8c6xjjnPGtGPI1l","https://i.scdn.co/image/ab6761610000e5eb7461c229723b6a0f042ae935"
"Dance Moves","Franc Moody","59","108600","58","4","0.824","0.75","0.0477","https://open.spotify.com/track/1DriOnyA5tFc2bUdM6nglI","https://p.scdn.co/mp3-preview/d7641a80a1aae921a4102ec0924c5311d3764b4f?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/10GT4yz8c6xjjnPGtGPI1l","https://i.scdn.co/image/ab6761610000e5eb7461c229723b6a0f042ae935"
"Dream in Colour","Franc Moody","59","108600","57","5","0.735","0.793","0.0445","https://open.spotify.com/track/2EJqUMec7cXR3HPWIhAH6I","https://p.scdn.co/mp3-preview/a9fb36325b1c176457457a7c21887c884364988c?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/10GT4yz8c6xjjnPGtGPI1l","https://i.scdn.co/image/ab6761610000e5eb7461c229723b6a0f042ae935"
"She's Too Good for Me","Franc Moody","59","108600","54","6","0.682","0.801","0.147","https://open.spotify.com/track/7FvQMTZuUJV5rtMQkDYmZz","https://p.scdn.co/mp3-preview/42658196c1db68ad05bfbf43a9a9550bb78160b2?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/10GT4yz8c6xjjnPGtGPI1l","https://i.scdn.co/image/ab6761610000e5eb7461c229723b6a0f042ae935"
"In Too Deep","Franc Moody","59","108600","50","7","0.862","0.671","0.103","https://open.spotify.com/track/5gatbCb4evWxs0CMMuiqGX","https://p.scdn.co/mp3-preview/a39ac1957e95b60686a972d1475044e4ae35ccc7?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/10GT4yz8c6xjjnPGtGPI1l","https://i.scdn.co/image/ab6761610000e5eb7461c229723b6a0f042ae935"
"Losing Touch","Franc Moody","59","108600","49","8","0.918","0.638","0.135","https://open.spotify.com/track/2b5e6kL0n4jOGfwhRVITig","https://p.scdn.co/mp3-preview/6197cb28e04632f8a27cd456eaa9d3f55000e87f?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/10GT4yz8c6xjjnPGtGPI1l","https://i.scdn.co/image/ab6761610000e5eb7461c229723b6a0f042ae935"
"Night Flight","Franc Moody","59","108600","49","9","0.809","0.694","0.0374","https://open.spotify.com/track/3DBI5q6Mq97653Dj9Nd6Px","https://p.scdn.co/mp3-preview/52c63befdb1f408e9794a3c70480a5c54a74bbe5?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/10GT4yz8c6xjjnPGtGPI1l","https://i.scdn.co/image/ab6761610000e5eb7461c229723b6a0f042ae935"
"Flesh and Blood","Franc Moody","59","108600","48","10","0.745","0.578","0.131","https://open.spotify.com/track/3ApDLA7FGUlDc7rNM4bzkb","https://p.scdn.co/mp3-preview/2038d92a13adb4bf9db3daeb3934d4df1f091ab8?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/10GT4yz8c6xjjnPGtGPI1l","https://i.scdn.co/image/ab6761610000e5eb7461c229723b6a0f042ae935"
"Jolean","Get Real","32","4186","46","1","0.844","0.816","0.0649","https://open.spotify.com/track/2ng0DafMn7xw3JnzF1Zzmi","https://p.scdn.co/mp3-preview/929f25e914401ffef437282ed6ecde42f0b0e81c?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6zWcx7zef8u7NfAVhe6iql","https://i.scdn.co/image/ab67616d0000b2734821d2f503cbe38922495128"
"Mind Yo Bizness - Original Mix","Get Real","32","4186","37","2","0.805","0.655","0.0564","https://open.spotify.com/track/0QCl9rZxNa6wJDAcLawmy9","https://p.scdn.co/mp3-preview/84113acbde90a90019dca25976efaa4bdec85a6c?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6zWcx7zef8u7NfAVhe6iql","https://i.scdn.co/image/ab67616d0000b2734821d2f503cbe38922495128"
"Snuffaluffagus - Original Mix","Get Real","32","4186","29","3","0.791","0.647","0.0649","https://open.spotify.com/track/0xrFl8umf6tMbEVLRZGM6j","https://p.scdn.co/mp3-preview/d80dfed7cc8ee4bac348f38b107b7d6dc36d0bbe?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6zWcx7zef8u7NfAVhe6iql","https://i.scdn.co/image/ab67616d0000b2734821d2f503cbe38922495128"
"Party Poopers","Get Real","32","4186","12","4","0.352","0.756","0.0608","https://open.spotify.com/track/2UZaiivSqJ9xNPDhiPbPLw","https://p.scdn.co/mp3-preview/c4d504824de2bfd6ad60317ce0a646db988c8548?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6zWcx7zef8u7NfAVhe6iql","https://i.scdn.co/image/ab67616d0000b2734821d2f503cbe38922495128"
"Stress Cracks","Get Real","32","4186","8","5","0.339","0.834","0.0368","https://open.spotify.com/track/48haS4HLc2E1lhKvJJtCkK","https://p.scdn.co/mp3-preview/a88ebed93815916630ba4ca15a5ee93d7ace817f?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6zWcx7zef8u7NfAVhe6iql","https://i.scdn.co/image/ab67616d0000b2734821d2f503cbe38922495128"
"What's Your Major Malfunction","Get Real","32","4186","7","6","0.328","0.834","0.0625","https://open.spotify.com/track/4XC3NURNHkFxcvmJa7KSfQ","https://p.scdn.co/mp3-preview/d2a38b307fe11d835a9c95e74926bc7c1dfe3c41?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6zWcx7zef8u7NfAVhe6iql","https://i.scdn.co/image/ab67616d0000b2734821d2f503cbe38922495128"
"The Anti-Social Life","Get Real","32","4186","6","7","0.355","0.736","0.0541","https://open.spotify.com/track/6U7X5vjNOFMYafpnOvl9u5","https://p.scdn.co/mp3-preview/5b2d808a92f412c5237b30dd4c68f5006af7fd08?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6zWcx7zef8u7NfAVhe6iql","https://i.scdn.co/image/ab67616d0000b2734821d2f503cbe38922495128"
"Welcome to My World","Get Real","32","4186","5","8","0.408","0.813","0.0842","https://open.spotify.com/track/78RPrl9YEpZ97vom7asHxc","https://p.scdn.co/mp3-preview/85bfa5c265a67349c08817a589b64209c508abbd?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6zWcx7zef8u7NfAVhe6iql","https://i.scdn.co/image/ab67616d0000b2734821d2f503cbe38922495128"
"Day by Day","Get Real","32","4186","5","9","0.379","0.752","0.0546","https://open.spotify.com/track/0YEbFO8Qj4L4JDc9ESccZj","https://p.scdn.co/mp3-preview/63e7e1abf88a15907e20c529247189e228ac7563?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6zWcx7zef8u7NfAVhe6iql","https://i.scdn.co/image/ab67616d0000b2734821d2f503cbe38922495128"
"Intro","Get Real","32","4186","4","10","0.378","0.897","0.0492","https://open.spotify.com/track/3qabSRzaxeVGwUiDSTsWLs","https://p.scdn.co/mp3-preview/423f5ec7ff17a42155d7e44f71ef7928e5636162?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6zWcx7zef8u7NfAVhe6iql","https://i.scdn.co/image/ab67616d0000b2734821d2f503cbe38922495128"
"Heat Waves","Glass Animals","87","2527666","95","1","0.761","0.525","0.0944","https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx","nan","https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq","https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23"
"The Other Side Of Paradise","Glass Animals","87","2527666","78","2","0.689","0.338","0.0629","https://open.spotify.com/track/0rRjGruFonCGOt0S5zAJNQ","nan","https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq","https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23"
"Heat Waves (with iann dior)","Glass Animals","87","2527666","76","3","0.655","0.716","0.0897","https://open.spotify.com/track/7vZqwaSk4sVcDyZbMcxS8N","nan","https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq","https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23"
"Take A Slice","Glass Animals","87","2527666","75","4","0.623","0.661","0.1","https://open.spotify.com/track/37adYGaYaAWTGhBaOzX4Fh","nan","https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq","https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23"
"Gooey","Glass Animals","87","2527666","74","5","0.487","0.369","0.0406","https://open.spotify.com/track/1gk3FhAV07q9Jg77UxnVjX","nan","https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq","https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23"
"Heat Waves - Slowed","Glass Animals","87","2527666","74","6","0.633","0.55","0.0924","https://open.spotify.com/track/1K2RnVhm3eauKnA8PAcPu1","nan","https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq","https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23"
"I Don't Wanna Talk (I Just Wanna Dance)","Glass Animals","87","2527666","73","7","0.703","0.624","0.0364","https://open.spotify.com/track/2xXPVOKw75Ouju8Qu4SdIA","nan","https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq","https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23"
"Youth","Glass Animals","87","2527666","71","8","0.648","0.718","0.0298","https://open.spotify.com/track/1LPGwuFgIzbJoShfDdw7MY","nan","https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq","https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23"
"Tangerine","Glass Animals","87","2527666","65","9","0.845","0.583","0.0773","https://open.spotify.com/track/5VGEgFZfWBoEOGb3Vlo3rU","nan","https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq","https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23"
"Life Itself","Glass Animals","87","2527666","68","10","0.699","0.67","0.0347","https://open.spotify.com/track/32zkKx35Et6A515oZKxDkD","nan","https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq","https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23"
"You've Done Enough","Gorgon City","69","390889","68","1","0.676","0.782","0.0344","https://open.spotify.com/track/77VqW84V88aKD8Bi8CzEsP","nan","https://open.spotify.com/artist/4VNQWV2y1E97Eqo2D5UTjx","https://i.scdn.co/image/ab6761610000e5eb91470284b60c9b94903a5536"
"House Arrest","Gorgon City","69","390889","65","2","0.654","0.818","0.0332","https://open.spotify.com/track/5QYKmxfPsl69GgeZKDAVSx","https://p.scdn.co/mp3-preview/3051473d1181d72afc7c4ebbae0f7fd9561ab1b1?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4VNQWV2y1E97Eqo2D5UTjx","https://i.scdn.co/image/ab6761610000e5eb91470284b60c9b94903a5536"
"Ready For Your Love","Gorgon City","69","390889","49","3","0.677","0.753","0.154","https://open.spotify.com/track/5wGLQvq6JoxYZX7V3ymPS5","nan","https://open.spotify.com/artist/4VNQWV2y1E97Eqo2D5UTjx","https://i.scdn.co/image/ab6761610000e5eb91470284b60c9b94903a5536"
"Somebody To Love - Gorgon City Remix","Gorgon City","69","390889","63","4","0.691","0.849","0.0456","https://open.spotify.com/track/4gJMsAYnnwNBsrhqjLWbWi","https://p.scdn.co/mp3-preview/571345cd692a4cb48198d2b04bdc7e446cfab01d?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4VNQWV2y1E97Eqo2D5UTjx","https://i.scdn.co/image/ab6761610000e5eb91470284b60c9b94903a5536"
"There For You","Gorgon City","69","390889","62","5","0.533","0.844","0.0302","https://open.spotify.com/track/4Qv71lFPCObf7zol1uWCJb","nan","https://open.spotify.com/artist/4VNQWV2y1E97Eqo2D5UTjx","https://i.scdn.co/image/ab6761610000e5eb91470284b60c9b94903a5536"
"Real Life","Gorgon City","69","390889","62","6","0.543","0.74","0.0557","https://open.spotify.com/track/6jz9EMWHffNKVlZQVXOLoz","nan","https://open.spotify.com/artist/4VNQWV2y1E97Eqo2D5UTjx","https://i.scdn.co/image/ab6761610000e5eb91470284b60c9b94903a5536"
"Nobody","Gorgon City","69","390889","60","7","0.697","0.664","0.0275","https://open.spotify.com/track/1pJwEPkqfgtmV68vYQ7RyD","nan","https://open.spotify.com/artist/4VNQWV2y1E97Eqo2D5UTjx","https://i.scdn.co/image/ab6761610000e5eb91470284b60c9b94903a5536"
"Alive","Gorgon City","69","390889","59","8","0.733","0.693","0.0326","https://open.spotify.com/track/3ijMfK5xwJTDdeyJp72mPM","https://p.scdn.co/mp3-preview/8f7ef54dadcabc2b0fdfb63f9024ce2ad2dee6ca?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4VNQWV2y1E97Eqo2D5UTjx","https://i.scdn.co/image/ab6761610000e5eb91470284b60c9b94903a5536"
"Foolproof","Gorgon City","69","390889","59","9","0.628","0.831","0.0356","https://open.spotify.com/track/0hFv8cFtw4zmcQonKZUA9b","https://p.scdn.co/mp3-preview/a087f3e86d1040597f0af4a60f3129f3517dddcb?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4VNQWV2y1E97Eqo2D5UTjx","https://i.scdn.co/image/ab6761610000e5eb91470284b60c9b94903a5536"
"Imagination","Gorgon City","69","390889","56","10","0.677","0.706","0.0324","https://open.spotify.com/track/2VGTe5PkHOlZuayLYDjtb1","nan","https://open.spotify.com/artist/4VNQWV2y1E97Eqo2D5UTjx","https://i.scdn.co/image/ab6761610000e5eb91470284b60c9b94903a5536"
"Dahlia","Hammer","36","8348","46","1","0.72","0.764","0.0628","https://open.spotify.com/track/4n5wWTTgnLtb8nVwPWVzgx","https://p.scdn.co/mp3-preview/bf3593e37dbbfdd0fc30f86a5116cfadfeb6f68e?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3KtaBB3asBs44O4h3xx2V0","https://i.scdn.co/image/ab6761610000e5ebc0c1c4aff96ba5618138e1b7"
"Icebowl","Hammer","36","8348","37","2","0.726","0.936","0.0361","https://open.spotify.com/track/4wPM9pPNr7tXO7CGCVwYoq","https://p.scdn.co/mp3-preview/ad5819c650b721e9f559005a73a863dbeafa8a98?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3KtaBB3asBs44O4h3xx2V0","https://i.scdn.co/image/ab6761610000e5ebc0c1c4aff96ba5618138e1b7"
"I Believe","Hammer","36","8348","33","3","0.704","0.996","0.0609","https://open.spotify.com/track/4vyiySWMZNSQtBqx6KBOM4","https://p.scdn.co/mp3-preview/fcfb56d2fc8e7f63d2bb026cfe99d793a7583f50?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3KtaBB3asBs44O4h3xx2V0","https://i.scdn.co/image/ab6761610000e5ebc0c1c4aff96ba5618138e1b7"
"I Wanna Be Like You","Hammer","36","8348","32","4","0.682","0.692","0.039","https://open.spotify.com/track/37rSW7fSEzOIMVodxP0gY9","https://p.scdn.co/mp3-preview/1c785ad079e4bb695698d14557c55136bca800b6?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3KtaBB3asBs44O4h3xx2V0","https://i.scdn.co/image/ab6761610000e5ebc0c1c4aff96ba5618138e1b7"
"Ski Sunday","Hammer","36","8348","32","5","0.77","0.815","0.0376","https://open.spotify.com/track/0F4L3DU2sg7pOC7W8exx2n","https://p.scdn.co/mp3-preview/7c0ad3b30d8c8b823f5215593d5decb69eb7991d?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3KtaBB3asBs44O4h3xx2V0","https://i.scdn.co/image/ab6761610000e5ebc0c1c4aff96ba5618138e1b7"
"Day 3","Hammer","36","8348","31","6","0.591","0.98","0.0561","https://open.spotify.com/track/1rHobaqSvH4w5yucqRIHsM","https://p.scdn.co/mp3-preview/4ea3b877533bb1243a68c68523fb5b11076fb5d7?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3KtaBB3asBs44O4h3xx2V0","https://i.scdn.co/image/ab6761610000e5ebc0c1c4aff96ba5618138e1b7"
"Go - Bicep's Liquid Mix","Hammer","36","8348","30","7","0.802","0.866","0.0772","https://open.spotify.com/track/3PFZkhoTc3cX8QJ8dn4sUz","https://p.scdn.co/mp3-preview/61d7b8a5d085f23b1f87d21576faab5c1a2a61be?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3KtaBB3asBs44O4h3xx2V0","https://i.scdn.co/image/ab6761610000e5ebc0c1c4aff96ba5618138e1b7"
"Manaka","Hammer","36","8348","27","8","0.773","0.611","0.0473","https://open.spotify.com/track/5GkqIY9c750o0YzGgLgfSY","https://p.scdn.co/mp3-preview/4cd2781fa29aa0e61167f954236a55973420d399?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3KtaBB3asBs44O4h3xx2V0","https://i.scdn.co/image/ab6761610000e5ebc0c1c4aff96ba5618138e1b7"
"Freq AM","Hammer","36","8348","26","9","0.758","0.455","0.0683","https://open.spotify.com/track/1bhL1fPPHX8m7LB6twhTrw","https://p.scdn.co/mp3-preview/dfcea5dd71c34f72bfd7828842f6529cabf39a9b?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3KtaBB3asBs44O4h3xx2V0","https://i.scdn.co/image/ab6761610000e5ebc0c1c4aff96ba5618138e1b7"
"Canna","Hammer","36","8348","22","10","0.787","0.566","0.0465","https://open.spotify.com/track/4sdkcgfc4pJYjfrG1gceWx","https://p.scdn.co/mp3-preview/fed468db2ccfc742e9acc3ebdf46590f3c7d545b?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3KtaBB3asBs44O4h3xx2V0","https://i.scdn.co/image/ab6761610000e5ebc0c1c4aff96ba5618138e1b7"
"Spur","Helena Hauff","30","44452","37","1","0.63","0.608","0.0317","https://open.spotify.com/track/4v2EuZGI2keGtmUoOBucwk","https://p.scdn.co/mp3-preview/995013836958ddbb3ad8392e10db0831604815de?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1JcefSOP7bcWEluL0iEIaN","https://i.scdn.co/image/05e40c509f6d5541c249bb08832dce072363b9d3"
"C45p","Helena Hauff","30","44452","33","2","0.807","0.974","0.0539","https://open.spotify.com/track/1tA9wVYpDOEiFiPqCXIpkb","https://p.scdn.co/mp3-preview/7038840714934b280821a58215b09aa862da511a?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1JcefSOP7bcWEluL0iEIaN","https://i.scdn.co/image/05e40c509f6d5541c249bb08832dce072363b9d3"
"Futuros","Helena Hauff","30","44452","30","3","0.692","0.79","0.0411","https://open.spotify.com/track/3UFnBcMSsdnyDFr1xpXnQq","https://p.scdn.co/mp3-preview/597ae2fb6bc8500665aa74f3fe8c55679ebc6ecb?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1JcefSOP7bcWEluL0iEIaN","https://i.scdn.co/image/05e40c509f6d5541c249bb08832dce072363b9d3"
